Wavelength,Intensity
279.4012578,1421.290313
279.612587,1490.92125
279.8239067,1404.906563
280.0352168,1452.009844
280.2465173,1421.290313
280.4578083,1425.38625
280.6690897,1409.0025
280.8803616,1427.434219
281.0916239,1441.77
281.3028766,1533.928594
281.5141198,1396.714688
281.7253534,1445.865938
281.9365774,1484.777344
282.1477918,1445.865938
282.3589967,1425.38625
282.5701919,1368.043125
282.7813776,1427.434219
282.9925537,1480.681406
283.2037202,1480.681406
283.4148771,1462.249688
283.6260244,1398.762656
283.8371621,1478.633438
284.0482903,1382.378906
284.2594088,1439.722031
284.4705177,1478.633438
284.6816169,1452.009844
284.8927066,1345.515469
285.1037867,1437.674063
285.3148571,1445.865938
285.5259179,1409.0025
285.7369691,1445.865938
285.9480107,1392.61875
286.1590427,1419.242344
286.370065,1419.242344
286.5810777,1409.0025
286.7920807,1441.77
287.0030741,1435.626094
287.2140579,1460.201719
287.425032,1480.681406
287.6359965,1443.817969
287.8469513,1456.105781
288.0578965,1519.592813
288.268832,1398.762656
288.4797579,1392.61875
288.6906741,1470.441563
288.9015806,1468.393594
289.1124775,1404.906563
289.3233647,1423.338281
289.5342422,1429.482188
289.7451101,1441.77
289.9559683,1374.187031
290.1668168,1454.057813
290.3776556,1515.496875
290.5884848,1443.817969
290.7993042,1449.961875
291.010114,1505.257031
291.2209141,1486.825313
291.4317045,1425.38625
291.6424852,1452.009844
291.8532562,1423.338281
292.0640175,1372.139063
292.2747691,1435.626094
292.485511,1437.674063
292.6962431,1523.68875
292.9069656,1394.666719
293.1176784,1433.578125
293.3283814,1425.38625
293.5390747,1386.474844
293.7497583,1445.865938
293.9604321,1435.626094
294.1710963,1439.722031
294.3817507,1396.714688
294.5923954,1427.434219
294.8030303,1490.92125
295.0136555,1470.441563
295.224271,1384.426875
295.4348767,1464.297656
295.6454727,1429.482188
295.8560589,1511.400938
296.0666353,1439.722031
296.2772021,1452.009844
296.487759,1478.633438
296.6983062,1503.209063
296.9088437,1509.352969
297.1193713,1351.659375
297.3298893,1445.865938
297.5403974,1490.92125
297.7508958,1464.297656
297.9613844,1380.330938
298.1718632,1433.578125
298.3823322,1490.92125
298.5927915,1419.242344
298.8032409,1431.530156
299.0136806,1427.434219
299.2241105,1456.105781
299.4345306,1363.947188
299.6449409,1431.530156
299.8553414,1392.61875
300.0657321,1517.544844
300.276113,1492.969219
300.4864841,1449.961875
300.6968454,1478.633438
300.9071969,1452.009844
301.1175385,1425.38625
301.3278704,1474.5375
301.5381924,1474.5375
301.7485046,1413.098438
301.958807,1423.338281
302.1690995,1404.906563
302.3793823,1501.161094
302.5896551,1445.865938
302.7999182,1368.043125
303.0101714,1431.530156
303.2204148,1435.626094
303.4306483,1470.441563
303.640872,1386.474844
303.8510859,1517.544844
304.0612899,1427.434219
304.271484,1417.194375
304.4816683,1464.297656
304.6918427,1454.057813
304.9020073,1445.865938
305.112162,1472.489531
305.3223068,1435.626094
305.5324418,1437.674063
305.7425668,1470.441563
305.9526821,1413.098438
306.1627874,1384.426875
306.3728829,1470.441563
306.5829685,1417.194375
306.7930441,1421.290313
307.00311,1419.242344
307.2131659,1468.393594
307.4232119,1449.961875
307.633248,1437.674063
307.8432743,1429.482188
308.0532906,1492.969219
308.263297,1462.249688
308.4732936,1486.825313
308.6832802,1460.201719
308.8932569,1503.209063
309.1032237,1433.578125
309.3131806,1441.77
309.5231275,1468.393594
309.7330646,1425.38625
309.9429917,1439.722031
310.1529089,1452.009844
310.3628161,1454.057813
310.5727135,1476.585469
310.7826008,1394.666719
310.9924783,1503.209063
311.2023458,1492.969219
311.4122034,1441.77
311.622051,1480.681406
311.8318887,1523.68875
312.0417164,1454.057813
312.2515342,1466.345625
312.461342,1458.15375
312.6711399,1429.482188
312.8809278,1501.161094
313.0907058,1419.242344
313.3004737,1392.61875
313.5102318,1480.681406
313.7199798,1456.105781
313.9297179,1478.633438
314.139446,1439.722031
314.3491641,1406.954531
314.5588722,1425.38625
314.7685703,1513.448906
314.9782585,1462.249688
315.1879367,1480.681406
315.3976049,1466.345625
315.607263,1468.393594
315.8169112,1466.345625
316.0265494,1507.305
316.2361776,1456.105781
316.4457958,1488.873281
316.655404,1411.050469
316.8650021,1417.194375
317.0745903,1482.729375
317.2841684,1468.393594
317.4937365,1415.146406
317.7032946,1398.762656
317.9128427,1449.961875
318.1223807,1402.858594
318.3319088,1365.995156
318.5414267,1495.017188
318.7509347,1449.961875
318.9604326,1503.209063
319.1699205,1468.393594
319.3793983,1449.961875
319.5888661,1484.777344
319.7983239,1445.865938
320.0077716,1398.762656
320.2172092,1433.578125
320.4266368,1423.338281
320.6360544,1456.105781
320.8454618,1425.38625
321.0548592,1472.489531
321.2642466,1398.762656
321.4736239,1507.305
321.6829911,1417.194375
321.8923482,1464.297656
322.1016953,1476.585469
322.3110323,1495.017188
322.5203592,1476.585469
322.729676,1519.592813
322.9389827,1429.482188
323.1482794,1431.530156
323.3575659,1400.810625
323.5668424,1347.563438
323.7761087,1445.865938
323.985365,1458.15375
324.1946112,1468.393594
324.4038472,1429.482188
324.6130732,1437.674063
324.822289,1472.489531
325.0314947,1396.714688
325.2406904,1394.666719
325.4498759,1466.345625
325.6590512,1441.77
325.8682165,1386.474844
326.0773716,1484.777344
326.2865166,1449.961875
326.4956515,1445.865938
326.7047762,1355.755313
326.9138908,1454.057813
327.1229953,1441.77
327.3320896,1476.585469
327.5411738,1419.242344
327.7502478,1425.38625
327.9593117,1415.146406
328.1683655,1474.5375
328.377409,1462.249688
328.5864425,1482.729375
328.7954657,1439.722031
329.0044788,1382.378906
329.2134818,1488.873281
329.4224746,1435.626094
329.6314572,1425.38625
329.8404296,1439.722031
330.0493918,1449.961875
330.2583439,1488.873281
330.4672858,1482.729375
330.6762175,1462.249688
330.8851391,1458.15375
331.0940504,1411.050469
331.3029515,1411.050469
331.5118425,1484.777344
331.7207233,1490.92125
331.9295938,1466.345625
332.1384542,1421.290313
332.3473044,1437.674063
332.5561443,1488.873281
332.764974,1409.0025
332.9737936,1503.209063
333.1826029,1460.201719
333.391402,1411.050469
333.6001909,1454.057813
333.8089695,1435.626094
334.017738,1484.777344
334.2264962,1482.729375
334.4352442,1400.810625
334.6439819,1476.585469
334.8527094,1425.38625
335.0614267,1419.242344
335.2701337,1445.865938
335.4788305,1415.146406
335.6875171,1441.77
335.8961934,1400.810625
336.1048594,1449.961875
336.3135152,1499.113125
336.5221607,1482.729375
336.730796,1458.15375
336.939421,1433.578125
337.1480358,1460.201719
337.3566403,1411.050469
337.5652345,1374.187031
337.7738184,1419.242344
337.9823921,1529.832656
338.1909555,1535.976563
338.3995086,1456.105781
338.6080514,1435.626094
338.816584,1458.15375
339.0251062,1402.858594
339.2336182,1388.522813
339.4421199,1492.969219
339.6506113,1511.400938
339.8590924,1460.201719
340.0675631,1382.378906
340.2760236,1454.057813
340.4844738,1456.105781
340.6929137,1458.15375
340.9013432,1435.626094
341.1097625,1462.249688
341.3181714,1439.722031
341.52657,1419.242344
341.7349583,1433.578125
341.9433363,1517.544844
342.1517039,1546.216406
342.3600612,1443.817969
342.5684082,1466.345625
342.7767448,1458.15375
342.9850711,1443.817969
343.1933871,1476.585469
343.4016927,1427.434219
343.609988,1447.913906
343.8182729,1447.913906
344.0265475,1449.961875
344.2348117,1374.187031
344.4430656,1419.242344
344.6513091,1490.92125
344.8595422,1355.755313
345.067765,1439.722031
345.2759775,1462.249688
345.4841795,1431.530156
345.6923712,1458.15375
345.9005525,1452.009844
346.1087234,1429.482188
346.316884,1464.297656
346.5250342,1495.017188
346.733174,1431.530156
346.9413034,1478.633438
347.1494224,1423.338281
347.357531,1443.817969
347.5656292,1441.77
347.773717,1421.290313
347.9817945,1409.0025
348.1898615,1437.674063
348.3979181,1386.474844
348.6059643,1441.77
348.8140001,1542.120469
349.0220255,1411.050469
349.2300405,1499.113125
349.4380451,1394.666719
349.6460392,1429.482188
349.8540229,1359.85125
350.0619962,1474.5375
350.2699591,1449.961875
350.4779115,1355.755313
350.6858535,1437.674063
350.893785,1411.050469
351.1017062,1398.762656
351.3096168,1531.880625
351.5175171,1353.707344
351.7254068,1474.5375
351.9332862,1460.201719
352.1411551,1409.0025
352.3490135,1429.482188
352.5568615,1429.482188
352.764699,1472.489531
352.972526,1454.057813
353.1803426,1429.482188
353.3881487,1445.865938
353.5959444,1384.426875
353.8037295,1421.290313
354.0115042,1415.146406
354.2192684,1406.954531
354.4270222,1447.913906
354.6347654,1488.873281
354.8424982,1460.201719
355.0502205,1460.201719
355.2579323,1406.954531
355.4656336,1447.913906
355.6733244,1464.297656
355.8810047,1550.312344
356.0886745,1427.434219
356.2963337,1495.017188
356.5039825,1447.913906
356.7116208,1437.674063
356.9192486,1421.290313
357.1268658,1406.954531
357.3344725,1454.057813
357.5420687,1515.496875
357.7496544,1464.297656
357.9572296,1505.257031
358.1647942,1435.626094
358.3723483,1447.913906
358.5798919,1480.681406
358.7874249,1460.201719
358.9949474,1396.714688
359.2024594,1421.290313
359.4099608,1327.08375
359.6174516,1443.817969
359.824932,1437.674063
360.0324017,1433.578125
360.2398609,1406.954531
360.4473096,1468.393594
360.6547477,1515.496875
360.8621752,1372.139063
361.0695922,1458.15375
361.2769986,1495.017188
361.4843944,1411.050469
361.6917796,1427.434219
361.8991543,1421.290313
362.1065184,1443.817969
362.313872,1552.360313
362.5212149,1499.113125
362.7285472,1482.729375
362.935869,1458.15375
363.1431802,1435.626094
363.3504808,1464.297656
363.5577708,1462.249688
363.7650501,1439.722031
363.9723189,1452.009844
364.1795771,1478.633438
364.3868247,1488.873281
364.5940616,1443.817969
364.801288,1439.722031
365.0085037,1411.050469
365.2157089,1476.585469
365.4229034,1480.681406
365.6300872,1384.426875
365.8372605,1411.050469
366.0444231,1472.489531
366.2515751,1402.858594
366.4587165,1468.393594
366.6658472,1495.017188
366.8729673,1413.098438
367.0800768,1380.330938
367.2871756,1458.15375
367.4942637,1386.474844
367.7013413,1427.434219
367.9084081,1409.0025
368.1154643,1409.0025
368.3225099,1423.338281
368.5295448,1495.017188
368.736569,1427.434219
368.9435826,1437.674063
369.1505855,1392.61875
369.3575777,1398.762656
369.5645593,1476.585469
369.7715302,1486.825313
369.9784904,1392.61875
370.1854399,1460.201719
370.3923788,1437.674063
370.5993069,1454.057813
370.8062244,1443.817969
371.0131312,1488.873281
371.2200273,1480.681406
371.4269127,1433.578125
371.6337874,1380.330938
371.8406514,1490.92125
372.0475047,1437.674063
372.2543473,1482.729375
372.4611792,1474.5375
372.6680003,1402.858594
372.8748108,1472.489531
373.0816105,1486.825313
373.2883995,1443.817969
373.4951778,1503.209063
373.7019454,1431.530156
373.9087023,1497.065156
374.1154484,1409.0025
374.3221838,1425.38625
374.5289084,1409.0025
374.7356223,1361.899219
374.9423255,1488.873281
375.1490179,1390.570781
375.3556996,1435.626094
375.5623706,1382.378906
375.7690308,1447.913906
375.9756802,1396.714688
376.1823189,1376.235
376.3889468,1462.249688
376.595564,1415.146406
376.8021704,1464.297656
377.008766,1466.345625
377.2153508,1529.832656
377.4219249,1478.633438
377.6284883,1376.235
377.8350408,1456.105781
378.0415826,1454.057813
378.2481135,1386.474844
378.4546337,1488.873281
378.6611431,1421.290313
378.8676418,1386.474844
379.0741296,1452.009844
379.2806066,1368.043125
379.4870729,1497.065156
379.6935283,1390.570781
379.8999729,1411.050469
380.1064068,1431.530156
380.3128298,1435.626094
380.519242,1392.61875
380.7256434,1468.393594
380.932034,1452.009844
381.1384137,1462.249688
381.3447827,1413.098438
381.5511408,1376.235
381.7574881,1435.626094
381.9638245,1458.15375
382.1701502,1490.92125
382.3764649,1400.810625
382.5827689,1452.009844
382.789062,1454.057813
382.9953443,1517.544844
383.2016157,1376.235
383.4078763,1392.61875
383.6141261,1425.38625
383.8203649,1417.194375
384.026593,1460.201719
384.2328101,1488.873281
384.4390165,1492.969219
384.6452119,1497.065156
384.8513965,1374.187031
385.0575702,1429.482188
385.263733,1415.146406
385.469885,1447.913906
385.6760261,1431.530156
385.8821563,1423.338281
386.0882757,1452.009844
386.2943841,1427.434219
386.5004817,1419.242344
386.7065684,1415.146406
386.9126441,1421.290313
387.118709,1437.674063
387.324763,1492.969219
387.5308061,1490.92125
387.7368383,1406.954531
387.9428596,1417.194375
388.14887,1384.426875
388.3548694,1478.633438
388.560858,1472.489531
388.7668356,1441.77
388.9728024,1411.050469
389.1787582,1425.38625
389.384703,1460.201719
389.590637,1492.969219
389.79656,1447.913906
390.0024721,1437.674063
390.2083733,1413.098438
390.4142635,1486.825313
390.6201428,1441.77
390.8260111,1505.257031
391.0318685,1449.961875
391.237715,1449.961875
391.4435505,1454.057813
391.6493751,1417.194375
391.8551887,1384.426875
392.0609913,1462.249688
392.266783,1402.858594
392.4725637,1441.77
392.6783335,1429.482188
392.8840923,1435.626094
393.0898401,1431.530156
393.2955769,1525.736719
393.5013028,1462.249688
393.7070177,1441.77
393.9127216,1425.38625
394.1184145,1503.209063
394.3240965,1380.330938
394.5297674,1445.865938
394.7354274,1441.77
394.9410764,1449.961875
395.1467143,1402.858594
395.3523413,1441.77
395.5579573,1431.530156
395.7635622,1345.515469
395.9691562,1374.187031
396.1747392,1495.017188
396.3803111,1374.187031
396.585872,1425.38625
396.7914219,1486.825313
396.9969608,1472.489531
397.2024887,1458.15375
397.4080055,1452.009844
397.6135113,1466.345625
397.8190061,1484.777344
398.0244899,1511.400938
398.2299626,1441.77
398.4354243,1503.209063
398.6408749,1433.578125
398.8463145,1460.201719
399.0517431,1460.201719
399.2571606,1439.722031
399.462567,1382.378906
399.6679624,1404.906563
399.8733467,1427.434219
400.07872,1409.0025
400.2840822,1529.832656
400.4894334,1429.482188
400.6947735,1392.61875
400.9001025,1511.400938
401.1054204,1480.681406
401.3107273,1433.578125
401.5160231,1447.913906
401.7213078,1462.249688
401.9265814,1492.969219
402.131844,1484.777344
402.3370954,1445.865938
402.5423358,1445.865938
402.7475651,1437.674063
402.9527832,1488.873281
403.1579903,1441.77
403.3631863,1413.098438
403.5683712,1499.113125
403.7735449,1474.5375
403.9787076,1474.5375
404.1838591,1452.009844
404.3889996,1435.626094
404.5941289,1349.611406
404.7992471,1468.393594
405.0043542,1501.161094
405.2094501,1456.105781
405.4145349,1425.38625
405.6196086,1433.578125
405.8246712,1406.954531
406.0297226,1433.578125
406.2347629,1427.434219
406.4397921,1449.961875
406.6448101,1460.201719
406.8498169,1452.009844
407.0548127,1374.187031
407.2597972,1433.578125
407.4647706,1472.489531
407.6697329,1378.282969
407.874684,1390.570781
408.0796239,1445.865938
408.2845527,1411.050469
408.4894703,1509.352969
408.6943767,1415.146406
408.899272,1452.009844
409.1041561,1474.5375
409.309029,1452.009844
409.5138907,1433.578125
409.7187413,1406.954531
409.9235806,1431.530156
410.1284088,1478.633438
410.3332258,1456.105781
410.5380316,1445.865938
410.7428262,1400.810625
410.9476096,1441.77
411.1523818,1431.530156
411.3571428,1425.38625
411.5618926,1452.009844
411.7666312,1452.009844
411.9713586,1425.38625
412.1760748,1400.810625
412.3807797,1449.961875
412.5854734,1398.762656
412.7901559,1439.722031
412.9948272,1380.330938
413.1994873,1507.305
413.4041361,1454.057813
413.6087737,1394.666719
413.8134001,1466.345625
414.0180152,1419.242344
414.2226191,1470.441563
414.4272117,1439.722031
414.6317931,1456.105781
414.8363633,1384.426875
415.0409222,1439.722031
415.2454698,1458.15375
415.4500062,1404.906563
415.6545314,1394.666719
415.8590452,1527.784688
416.0635478,1421.290313
416.2680392,1466.345625
416.4725193,1525.736719
416.6769881,1435.626094
416.8814456,1447.913906
417.0858919,1460.201719
417.2903269,1452.009844
417.4947505,1441.77
417.699163,1421.290313
417.9035641,1445.865938
418.1079539,1443.817969
418.3123325,1495.017188
418.5166997,1452.009844
418.7210557,1431.530156
418.9254003,1439.722031
419.1297337,1439.722031
419.3340557,1497.065156
419.5383665,1458.15375
419.7426659,1429.482188
419.946954,1480.681406
420.1512308,1499.113125
420.3554963,1523.68875
420.5597505,1538.024531
420.7639933,1423.338281
420.9682248,1398.762656
421.172445,1478.633438
421.3766539,1390.570781
421.5808514,1484.777344
421.7850376,1474.5375
421.9892124,1429.482188
422.1933759,1423.338281
422.3975281,1443.817969
422.6016689,1417.194375
422.8057983,1415.146406
423.0099165,1486.825313
423.2140232,1492.969219
423.4181186,1495.017188
423.6222027,1476.585469
423.8262753,1556.45625
424.0303366,1378.282969
424.2343866,1466.345625
424.4384252,1404.906563
424.6424524,1388.522813
424.8464682,1441.77
425.0504726,1421.290313
425.2544657,1419.242344
425.4584474,1413.098438
425.6624177,1441.77
425.8663766,1417.194375
